movieId,title,genres,year,title_clean,rating_count,rating_mean,imdbId,tmdbId,overview,poster_url,tmdb_genres
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,2012.0,The Hunger Games,54,3.435,1392170,70160,"In a dystopian society where the Capitol forces each district to send two young tributes to fight to the death in a televised spectacle, a girl volunteers to take her sister’s place, setting the stage for a struggle of survival and defiance.",https://image.tmdb.org/t/p/w500/yXCbOiVDCxO71zI7cuwBRXdftq8.jpg,Science Fiction|Adventure|Action|Thriller
4816,Zoolander (2001),Comedy,2001.0,Zoolander,54,3.509,196229,9398,"Clear the runway for Derek Zoolander, VH1's three-time male model of the year. His face falls when hippie-chic Hansel scooters in to steal this year's award. The evil fashion guru Mugatu seizes the opportunity to turn Derek into a killing machine. It's a well-designed conspiracy and only with the help of Hansel and a few well-chosen accessories like Matilda can Derek make the world safe for male models everywhere.",https://image.tmdb.org/t/p/w500/jMUuy70dGZf5CTnsOf7ZPTngl9J.jpg,Comedy
7,Sabrina (1995),Comedy|Romance,1995.0,Sabrina,54,3.185,114319,11860,"Sabrina Fairchild, a chauffeur's daughter, grew up at the Long Island estate of the wealthy Larrabee family enchanted with their sparkling world of privilege and wealth, but she's especially enamored of younger son David, a charming playboy. After the once plain Sabrina returns from a sojourn in Paris transformed into a glamorous young woman, she at long last catches David's eye. In a calculated effort to manipulate David away from her and into a more financially advantageous marriage, formidable older brother Linus devises a plan to keep them apart.",https://image.tmdb.org/t/p/w500/i8PbLJDPU7vCwwscWD625oHbJy.jpg,Romance|Drama|Comedy
2947,Goldfinger (1964),Action|Adventure|Thriller,1964.0,Goldfinger,53,3.84,58150,658,"Special agent 007 comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.",https://image.tmdb.org/t/p/w500/dSfUkFBIvjRNehHeK8dQKCY04yZ.jpg,Adventure|Action|Thriller
2699,Arachnophobia (1990),Comedy|Horror,1990.0,Arachnophobia,53,2.811,99052,6488,"A large spider from the jungles of South America is accidentally transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks.",https://image.tmdb.org/t/p/w500/lHjpwv1Yv2RcGcTQb4Lc1cKw1y9.jpg,Comedy|Horror
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,1999.0,Eyes Wide Shut,53,3.462,120663,345,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",https://image.tmdb.org/t/p/w500/knEIz1eNGl5MQDbrEAVWA7iRqF9.jpg,Drama|Thriller|Mystery
3489,Hook (1991),Adventure|Comedy|Fantasy,1991.0,Hook,53,3.358,102057,879,"The boy who wasn't supposed to grow up—Peter Pan—does just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. During his trip to see Granny Wendy in London, the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland.",https://image.tmdb.org/t/p/w500/a6rB1lGXoGms7gWxRfJneQmAjNV.jpg,Adventure|Fantasy|Comedy|Family
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,1999.0,Wild Wild West,53,2.208,120891,8487,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President Ulysses S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,https://image.tmdb.org/t/p/w500/mCdo7nykEVCa25bjnkwgyX35fjm.jpg,Action|Adventure|Comedy|Science Fiction|Western
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,1993.0,Last Action Hero,53,2.934,107362,9593,"After his father's death, a young boy finds solace in action movies featuring an indestructible cop. Given a magic ticket by a theater manager, he is transported into the film and teams up with the cop to stop a villain who escapes into the real world.",https://image.tmdb.org/t/p/w500/vkhEaWAv5j3qgrOGp3BgMeiYPKj.jpg,Adventure|Fantasy|Action|Comedy|Family
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,2010.0,How to Train Your Dragon,53,3.943,892769,10191,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",https://image.tmdb.org/t/p/w500/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,Fantasy|Adventure|Animation|Family
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,1995.0,Johnny Mnemonic,53,2.679,113481,9886,"In a dystopian 2021, Johnny is a data trafficker who has an implant that allows him to securely store data too sensitive for regular computer networks. On one delivery run, he accepts a package that not only exceeds the implant's safety limits—and will kill him if the data is not removed in time—but also contains information far more important and valuable than he had ever imagined. On a race against time, he must avoid the assassins sent to kill him and remove the data before it, too, ends his life.",https://image.tmdb.org/t/p/w500/iH8Jgi8qvb7pnBfI8fVGaUbyRna.jpg,Science Fiction|Action|Adventure
3911,Best in Show (2000),Comedy,2000.0,Best in Show,53,3.689,218839,13785,"The tension is palpable, the excitement is mounting and the heady scent of competition is in the air as hundreds of eager contestants from across America prepare to take part in what is undoubtedly one of the greatest events of their lives -- the Mayflower Dog Show. The canine contestants and their owners are as wondrously diverse as the great country that has bred them.",https://image.tmdb.org/t/p/w500/qkYBCMN26SxkQww4gLxUXQm5vr4.jpg,Comedy
71535,Zombieland (2009),Action|Comedy|Horror,2009.0,Zombieland,53,3.877,1156398,19908,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",https://image.tmdb.org/t/p/w500/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg,Comedy|Horror
2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,1967.0,"Jungle Book, The",53,3.83,61852,9325,"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.",https://image.tmdb.org/t/p/w500/9BgcTVV43dZ8A1TpuXWkuNTXtfI.jpg,Family|Animation|Adventure
1282,Fantasia (1940),Animation|Children|Fantasy|Musical,1940.0,Fantasia,53,3.783,32455,756,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",https://image.tmdb.org/t/p/w500/5m9njnidjR0syG2gpVPVgcEMB2X.jpg,Animation|Family|Fantasy
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996.0,Space Jam,53,2.708,117705,2300,"With their freedom on the line, the Looney Tunes seek the help of NBA superstar Michael Jordan to win a basketball game against a team of moronic aliens.",https://image.tmdb.org/t/p/w500/4RN5El3Pj2W4gpwgiAGLVfSJv2g.jpg,Comedy|Animation|Family|Science Fiction
1997,"Exorcist, The (1973)",Horror|Mystery,1973.0,"Exorcist, The",53,3.802,70047,9552,"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life.",https://image.tmdb.org/t/p/w500/5x0CeVHJI8tcDx8tUUwYHQSNILq.jpg,Horror
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,2006.0,Blood Diamond,53,3.764,450259,1372,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",https://image.tmdb.org/t/p/w500/bqKNoySmI4eOjsSjJEnLj4j2HAp.jpg,Drama|Thriller|Action
3,Grumpier Old Men (1995),Comedy|Romance,1995.0,Grumpier Old Men,52,3.26,113228,15602,"A family wedding reignites the ancient feud between next-door neighbors and fishing buddies John and Max. Meanwhile, a sultry Italian divorcée opens a restaurant at the local bait shop, alarming the locals who worry she'll scare the fish away. But she's less interested in seafood than she is in cooking up a hot time with Max.",https://image.tmdb.org/t/p/w500/1FSXpj5e8l4KH6nVFO5SPUeraOt.jpg,Romance|Comedy
3160,Magnolia (1999),Drama,1999.0,Magnolia,52,3.712,175880,334,"On one random day in the San Fernando Valley, a dying father, a young wife, a male caretaker, a famous lost son, a police officer in love, a boy genius, an ex-boy genius, a game show host and an estranged daughter will each become part of a dazzling multiplicity of plots, but one story.",https://image.tmdb.org/t/p/w500/tpfC325Jk6S38VTe5dDWjWtoyxr.jpg,Drama
225,Disclosure (1994),Drama|Thriller,1994.0,Disclosure,52,3.538,109635,8984,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.",https://image.tmdb.org/t/p/w500/1DcDAJ5vM5XKKONmTaadq5GHpfk.jpg,Thriller|Drama|Crime
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,2006.0,X-Men: The Last Stand,52,3.356,376994,36668,"When a cure is found to treat mutations, lines are drawn amongst the X-Men—led by Professor Charles Xavier—and the Brotherhood, a band of powerful mutants organised under Xavier's former ally, Magneto.",https://image.tmdb.org/t/p/w500/a2xicU8DpKtRizOHjQLC1JyCSRS.jpg,Adventure|Action|Science Fiction|Thriller
1639,Chasing Amy (1997),Comedy|Drama|Romance,1997.0,Chasing Amy,52,3.577,118842,2255,"Holden and Banky are comic book artists. Everything is going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.",https://image.tmdb.org/t/p/w500/9LKAXq3FztoUbsTR52Fmkzoqao2.jpg,Comedy|Drama|Romance
109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama,2014.0,"Grand Budapest Hotel, The",52,3.779,2278388,120467,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",https://image.tmdb.org/t/p/w500/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,Comedy|Drama
30707,Million Dollar Baby (2004),Drama,2004.0,Million Dollar Baby,52,3.846,405159,70,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",https://image.tmdb.org/t/p/w500/jcfEqKdWF1zeyvECPqp3mkWLct2.jpg,Drama
1466,Donnie Brasco (1997),Crime|Drama,1997.0,Donnie Brasco,52,3.74,119008,9366,An FBI undercover agent infiltrates the mob and identifies more with the mafia life at the expense of his regular one.,https://image.tmdb.org/t/p/w500/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg,Crime|Drama|Thriller
52973,Knocked Up (2007),Comedy|Drama|Romance,2007.0,Knocked Up,52,3.654,478311,4964,"A slacker and a career-driven woman accidentally conceive a child after a one-night stand. As they try to make the relationship work, they must navigate the challenges of parenthood and their differences in lifestyle and maturity.",https://image.tmdb.org/t/p/w500/b4OaXw2MW97VvIiZE0Sbn1NfxSh.jpg,Comedy|Romance|Drama
3552,Caddyshack (1980),Comedy,1980.0,Caddyshack,52,3.827,80487,11977,"At an exclusive country club, an ambitious young caddy, Danny Noonan, eagerly pursues a caddy scholarship in hopes of attending college and, in turn, avoiding a job at the lumber yard. In order to succeed, he must first win the favour of the elitist Judge Smails, and then the caddy golf tournament which Smails sponsors.",https://image.tmdb.org/t/p/w500/lXnNz7zOXCsftMDVoU3VSo0Eioi.jpg,Comedy
6870,Mystic River (2003),Crime|Drama|Mystery,2003.0,Mystic River,52,3.712,327056,322,The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.,https://image.tmdb.org/t/p/w500/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,Thriller|Crime|Drama|Mystery
1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,1993.0,Army of Darkness,51,4.039,106308,766,"Ash, a handsome, shotgun-toting, chainsaw-armed department store clerk, is time warped backwards into England's Dark Ages, where he romances a beauty and faces legions of the undead.",https://image.tmdb.org/t/p/w500/xsgTuAtR2zSH8Umg3jWZcZjlDpe.jpg,Fantasy|Horror|Comedy
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,2001.0,Mulholland Drive,51,3.843,166924,1018,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",https://image.tmdb.org/t/p/w500/x7A59t6ySylr1L7aubOQEA480vM.jpg,Thriller|Drama|Mystery
4776,Training Day (2001),Crime|Drama|Thriller,2001.0,Training Day,51,3.794,139654,2034,"On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",https://image.tmdb.org/t/p/w500/bUeiwBQdupBLQthMCHKV7zv56uv.jpg,Action|Crime|Drama
145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,1995.0,Bad Boys,51,3.245,112442,9737,"Marcus Burnett is a henpecked family man. Mike Lowrey is a footloose and fancy free ladies' man. Both Miami policemen, they have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",https://image.tmdb.org/t/p/w500/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg,Action|Comedy|Crime|Thriller
1645,The Devil's Advocate (1997),Drama|Mystery|Thriller,1997.0,The Devil's Advocate,51,3.412,118971,1813,"Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned.",https://image.tmdb.org/t/p/w500/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,Drama|Mystery|Horror
4239,Blow (2001),Crime|Drama,2001.0,Blow,51,3.814,221027,4133,"A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.",https://image.tmdb.org/t/p/w500/yYZFVfk8aeMP4GxBSU9MTvqs9mJ.jpg,Crime|Drama
2100,Splash (1984),Comedy|Fantasy|Romance,1984.0,Splash,51,3.118,88161,2619,"A successful businessman falls in love with the girl of his dreams. There's one big complication though; he's fallen hook, line and sinker for a mermaid.",https://image.tmdb.org/t/p/w500/7FutTsMWBwVhjk1Ujf1wtndUVZh.jpg,Comedy|Romance|Fantasy
5010,Black Hawk Down (2001),Action|Drama|War,2001.0,Black Hawk Down,50,3.81,265086,855,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",https://image.tmdb.org/t/p/w500/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,Action|War|History
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,2012.0,Skyfall,50,3.81,1074638,37724,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack.",https://image.tmdb.org/t/p/w500/d0IVecFQvsGdSbnMAHqiYsNYaJT.jpg,Action|Adventure|Thriller
333,Tommy Boy (1995),Comedy,1995.0,Tommy Boy,50,3.78,114694,11381,"To save the family business, two ne’er-do-well traveling salesmen hit the road with disastrously funny consequences.",https://image.tmdb.org/t/p/w500/jeEM8v1OA9u6F5NC2lzXD04Ls1U.jpg,Comedy
116797,The Imitation Game (2014),Drama|Thriller|War,2014.0,The Imitation Game,50,4.02,2084970,205596,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",https://image.tmdb.org/t/p/w500/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg,History|Drama|Thriller|War
2424,You've Got Mail (1998),Comedy|Romance,1998.0,You've Got Mail,50,3.12,128853,9489,"Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.",https://image.tmdb.org/t/p/w500/e2uVtH6TpMfUl7WeOM70ezkcjsU.jpg,Comedy|Romance
910,Some Like It Hot (1959),Comedy|Crime,1959.0,Some Like It Hot,50,4.01,53291,239,Two musicians witness a mob hit and need to quickly find a way out of Chicago. Their only opportunity comes in the form of joining an all-girl band as they prepare to leave on a tour. The two disguise themselves as women and struggle to keep their identities secret as the gangsters close in.,https://image.tmdb.org/t/p/w500/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,Comedy|Romance|Crime
8464,Super Size Me (2004),Comedy|Documentary|Drama,2004.0,Super Size Me,50,3.51,390521,9372,"Morgan Spurlock subjects himself to a diet based only on McDonald's fast food three times a day for thirty days without exercising to try to prove why so many Americans are fat or obese. He submits himself to a complete check-up by three doctors, comparing his weight along the way, resulting in a scary conclusion.",https://image.tmdb.org/t/p/w500/zYkbqQaCuIHBxqBDGgnQCwJ9jIG.jpg,Documentary
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,2011.0,Harry Potter and the Deathly Hallows: Part 2,50,3.91,1201607,12445,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",https://image.tmdb.org/t/p/w500/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,Adventure|Fantasy
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,2004.0,"Day After Tomorrow, The",50,3.05,319262,435,"After paleoclimatologist Jack Hall is largely ignored by UN officials when presenting his environmental concerns about the beginning of a new Ice Age, his research proves true when a superstorm develops, setting off catastrophic natural disasters throughout the world. Trying to get to his son, Sam, who is trapped in New York City with his friend Laura and others, Jack and his crew must travel to get to Sam before it's too late.",https://image.tmdb.org/t/p/w500/Wr4HeYQRvwVCxzOV5TmGE7UkXq.jpg,Science Fiction|Thriller|Adventure
3785,Scary Movie (2000),Comedy|Horror,2000.0,Scary Movie,50,2.92,175142,4247,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",https://image.tmdb.org/t/p/w500/fVQFPRuw3yWXojYDJvA5EoFjUOY.jpg,Comedy
2105,Tron (1982),Action|Adventure|Sci-Fi,1982.0,Tron,50,3.34,84827,97,"When brilliant video game maker Flynn hacks the mainframe of his ex-employer, he is beamed inside an astonishing digital world...And becomes part of the very game he is designing. In his mission through cyberspace, Flynn matches wits with a maniacal Master Control Program and teams up with Tron, a security measure created to bring balance to the digital environment.",https://image.tmdb.org/t/p/w500/zwSFEczP7AzqugAHHIX3zHniT0t.jpg,Science Fiction|Action|Adventure
33166,Crash (2004),Crime|Drama,2004.0,Crash,50,3.89,375679,1640,"In post-Sept. 11 Los Angeles, tensions erupt when the lives of a Brentwood housewife, her district attorney husband, a Persian shopkeeper, two cops, a pair of carjackers and a Korean couple converge during a 36-hour period.",https://image.tmdb.org/t/p/w500/86BdPC6RDX88NC880pLidKn2LCj.jpg,Drama
34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,2005.0,War of the Worlds,50,3.15,407304,74,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",https://image.tmdb.org/t/p/w500/6Biy7R9LfumYshur3YKhpj56MpB.jpg,Adventure|Thriller|Science Fiction
34405,Serenity (2005),Action|Adventure|Sci-Fi,2005.0,Serenity,50,3.94,379786,16320,"When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.",https://image.tmdb.org/t/p/w500/4sqUOaPFoP2W81mq1UYqZqf5WzA.jpg,Science Fiction|Action|Adventure|Thriller
5,Father of the Bride Part II (1995),Comedy,1995.0,Father of the Bride Part II,49,3.071,113041,11862,"Just when George Banks has recovered from his daughter's wedding, he receives the news that she's pregnant ... and that George's wife is expecting too. He was planning on selling their home, but that's a plan that—like George—will have to change with the arrival of both a grandchild and a kid of his own.",https://image.tmdb.org/t/p/w500/rj4LBtwQ0uGrpBnCELr716Qo3mw.jpg,Comedy|Family
216,Billy Madison (1995),Comedy,1995.0,Billy Madison,49,3.327,112508,11017,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire, but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",https://image.tmdb.org/t/p/w500/sOdgtJdFalL9kRKaeJItARLTAEq.jpg,Comedy
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999.0,"Talented Mr. Ripley, The",49,3.337,134119,1213,"Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.",https://image.tmdb.org/t/p/w500/6ojHgqtIR41O2qLKa7LFUVj0cZa.jpg,Thriller|Crime|Drama
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,2001.0,Planet of the Apes,49,2.745,133152,869,"After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",https://image.tmdb.org/t/p/w500/eEsOgbgKXMvI2FEw1WENamVXi41.jpg,Thriller|Science Fiction|Action|Adventure
2641,Superman II (1980),Action|Sci-Fi,1980.0,Superman II,49,3.02,81573,8536,"Three Kryptonian criminals led by General Zod team up with Lex Luthor to conquer Earth, forcing a depowered Superman to regain his strength and stop them.",https://image.tmdb.org/t/p/w500/3xk5cno9BHcnwc97XO9k21aI1Zi.jpg,Science Fiction|Action|Adventure
2144,Sixteen Candles (1984),Comedy|Romance,1984.0,Sixteen Candles,49,3.602,88128,15144,"With the occasion all but overshadowed by her sister's upcoming wedding, angst-ridden Samantha faces her 16th birthday with typical adolescent dread. Samantha pines for studly older boy Jake, but worries that her chastity will be a turnoff for the popular senior. Meanwhile, she must constantly rebuff the affections of nerdy Ted, who is unfortunately the only boy in school who seems to take an interest in her.",https://image.tmdb.org/t/p/w500/A3WGCAgJF33kZdlxUdyXHYdbYax.jpg,Comedy|Romance
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,2006.0,"Da Vinci Code, The",49,3.122,382625,591,"A murder in Paris’ Louvre Museum and cryptic clues in some of Leonardo da Vinci’s most famous paintings lead to the discovery of a religious mystery. For 2,000 years a secret society closely guards information that — should it come to light — could rock the very foundations of Christianity.",https://image.tmdb.org/t/p/w500/9ejKfNk0LBhSI9AahH4f9NJNZNM.jpg,Thriller|Mystery
5991,Chicago (2002),Comedy|Crime|Drama|Musical,2002.0,Chicago,49,3.724,299658,1574,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,https://image.tmdb.org/t/p/w500/3ED8cWCXY9zkx77Sd0N5qMbsdDP.jpg,Comedy|Crime|Drama
5464,Road to Perdition (2002),Crime|Drama,2002.0,Road to Perdition,49,3.52,257044,4147,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",https://image.tmdb.org/t/p/w500/loSpBeirRfTPJ3cMIqpQArstGhh.jpg,Crime|Drama|Thriller
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,1996.0,James and the Giant Peach,49,3.449,116683,10539,"When the young orphan boy James spills a magic bag of crocodile tongues, he finds himself in possession of a giant peach that flies him away to strange lands.",https://image.tmdb.org/t/p/w500/qUjArAMcCt2S3QJBb9CgVQu1MXs.jpg,Adventure|Animation|Family|Fantasy
1275,Highlander (1986),Action|Adventure|Fantasy,1986.0,Highlander,48,3.729,91203,8009,He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.,https://image.tmdb.org/t/p/w500/8Z8dptJEypuLoOQro1WugD855YE.jpg,Adventure|Action|Fantasy
8784,Garden State (2004),Comedy|Drama|Romance,2004.0,Garden State,48,3.708,333766,401,"Andrew returns to his hometown for the funeral of his mother, a journey that reconnects him with past friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam - a girl also suffering from various maladies - opens up the possibility of rekindling emotional attachments, confronting his psychologist father, and perhaps beginning a new life.",https://image.tmdb.org/t/p/w500/h3iqYiGS6F3y7GxaS4AT8nFxZ2i.jpg,Comedy|Drama|Romance
134130,The Martian (2015),Adventure|Drama|Sci-Fi,2015.0,The Martian,48,4.0,3659388,286217,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",https://image.tmdb.org/t/p/w500/3ndAx3weG6KDkJIRMCi5vXX6Dyb.jpg,Drama|Adventure|Science Fiction
7458,Troy (2004),Action|Adventure|Drama|War,2004.0,Troy,48,3.427,332452,652,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnon to help him get her back. Agamemnon sees this as an opportunity for power. They set off with 1,000 ships holding 50,000 Greeks to Troy.",https://image.tmdb.org/t/p/w500/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg,War|Action|History
2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,1954.0,Seven Samurai (Shichinin no samurai),48,4.188,47478,346,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.",https://image.tmdb.org/t/p/w500/lOMGc8bnSwQhS4XyE1S99uH8NXf.jpg,Action|Drama
30749,Hotel Rwanda (2004),Drama|War,2004.0,Hotel Rwanda,48,3.792,395169,205,"Inspired by true events, this film takes place in Rwanda in the 1990s when more than a million Tutsis were killed in a genocide that went mostly unnoticed by the rest of the world. Hotel owner Paul Rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives.",https://image.tmdb.org/t/p/w500/p3pHw85UMZPegfMZBA6dZ06yarm.jpg,Drama|History|War
